Sr. no	ID	Title	Audio text link	Audio text Category	Audio LInk	Standard Duration (hh:mm:ss)	Audio Source	dept	Audio Extension	Background Music	Audio Quality 	Speaker ID	Subtitle	Audio Recording Device	Puplished year	Group	Uploaded Pecha Tool	Unnamed: 18	Unnamed: 19	Unnamed: 20	Unnamed: 21	Unnamed: 22	Unnamed: 23	Unnamed: 24	Unnamed: 25
989	STT_AM_AB0987	3	https://docs.google.com/document/d/151IBbrbwW1e5TIl2w1yfYMnRslqtynuBh8KGeSUZIgc/edit?usp=sharing	text	https://youtu.be/EkFw8FV6nss?si=XIRSEmSe7QHqbOds	0:59:34	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
990	STT_AM_AB0988	4	https://docs.google.com/document/d/1lEZY5Ygn49DbwZ8wODfVhmQHE43tD4wadf9A6fdnBPA/edit?usp=sharing	text	https://youtu.be/OyR24ivyIc4?si=yr26ky_tRAd0sTxc	0:47:19	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
991	STT_AM_AB0989	5	https://docs.google.com/document/d/1pHpaJ-KF-H74XHzazKUPIzXlQxt_808UEisxpICe-iU/edit?usp=sharing	text	https://youtu.be/fj9_WQIms1k?si=2vxfXhyAYSfIhmlz	0:58:49	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
992	STT_AM_AB0990		https://docs.google.com/document/d/18c04sRakNpg3NFy0CSn5BhfNIc55_Eh6fnpnMero7nI/edit?usp=sharing	text	https://youtu.be/0x1q6IQhnPA?si=4MaN7tTvT7YaKi3S	0:57:01	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
993	STT_AM_AB0991	6	https://docs.google.com/document/d/1-ASCeNzshOJDnNT5Xcenc_oY2JPJtjtyX7RSbMxWTW8/edit?usp=sharing	text	https://youtu.be/sDCu_m4PGRM?si=JOMbOTnhfPpSu1V4	1:01:51	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
994	STT_AM_AB0992	7	https://docs.google.com/document/d/1AoZ_Q3A7P8ozX-ns1mXbzIoczJf_EOq6rkM_y_JGBOo/edit?usp=sharing	text	https://youtu.be/miZ6qACvhxI?si=zurub7942p-yl3cC	1:01:06	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
995	STT_AM_AB0993	8	https://docs.google.com/document/d/1E9B2Dz1T-wgF3kDoeAkdFccHsm5AMthkWVuSGfgOhSA/edit?usp=sharing	text	https://youtu.be/umqB5F1QF9Q?si=WdjpIhCJU-03SmPZ	0:49:32	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
996	STT_AM_AB0994	9	https://docs.google.com/document/d/1LiqVxKZi13qPIz8B2E99Z3Qk263zMlKaoxQ4GEMflbo/edit?usp=sharing	text	https://youtu.be/pfaT7IlWT7Y?si=vkSzfU5J4aKC6kCM	0:24:08	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
997	STT_AM_AB0995	10	https://docs.google.com/document/d/1jfwGXj-URXxHFzccuGWiERT1gnEytGFgsgTRAHowthg/edit?usp=sharing	text	https://youtu.be/PGyRA9ez-dA?si=wOBTcH6jJQqavUof	1:07:06	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
998	STT_AM_AB0996	11	https://docs.google.com/document/d/1iacA4S84VpKa2oml1ZG5O8xjH6DQlCj2AEhoy-U8NMs/edit?usp=sharing	text	https://youtu.be/2Ips30EZCAM?si=aPDkEEqwMl5L5lnu	0:17:27	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
999	STT_AM_AB0997		https://docs.google.com/document/d/18oDPJsG5_2dk_p5exhpU8UqbHk9ePWRZTG5CIkyF5VM/edit?usp=sharing	text	https://youtu.be/ZseMqCp5YG0?si=SUZfPY5SSIMoGwqy	1:10:50	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1000	STT_AM_AB0998	2	https://docs.google.com/document/d/1bmR0TyVUrTT4munYWcHgp1edMn2fC_Yi3jFAQsPAMA8/edit?usp=sharing	text	https://youtu.be/5xYUDlrPsqg?si=l_PNxYHg_GAAW6G-	0:39:28	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1001	STT_AM_AB0999	3	https://docs.google.com/document/d/1P2ledja6rMY8f0cBLoK91V3mNv1E63abyjW1O3S45Ww/edit?usp=sharing	text	https://youtu.be/irydDYrHKJA?si=6JltZDpLZSTIwsss	0:41:29	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1002	STT_AM_AB1000	4	https://docs.google.com/document/d/1oJ-R5TE6XIs6QUB7JyMOeqNMpcq-FW8QKgeoWndkkec/edit?usp=sharing	text	https://youtu.be/bUS-DgK3JjA?si=NjEzT430d4ORotXh	0:45:37	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1003	STT_AM_AB1001	5	https://docs.google.com/document/d/1qNBQt0H2xZOU0_1rru4sWnj8NcouflVEMcG9Oz6dA14/edit?usp=sharing	text	https://youtu.be/gtyFL_-ox_4?si=kehv27NCF1zGDwVy	0:48:47	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1004	STT_AM_AB1002	6	https://docs.google.com/document/d/1sqDdWLXY5WJrUkGgwy3URmvnsYLMNjnc-2ERM-8L6qo/edit?usp=sharing	text	https://youtu.be/xvvQYMkXtHw?si=mZHsU-1gor40dBL-	1:07:22	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1005	STT_AM_AB1003		https://docs.google.com/document/d/1ZPrUKf-H1Vko1EfMEY3-S8yIzLeWhPMuzfjcAB2VGCc/edit?usp=sharing	text	https://youtu.be/G8MoGDw3AWI?si=hBK0IWz5P5lgidQa	0:21:32	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1006	STT_AM_AB1004	2	https://docs.google.com/document/d/1Eaepn6AwEBgaV3X04vN7JzBJvCqNXxpQ1BhHQQy3CFs/edit?usp=sharing	text	https://youtu.be/Wo8aUTKtzns?si=cWOlySxnNVKRO6AJ	0:35:59	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1007	STT_AM_AB1005	3	https://docs.google.com/document/d/1GNlSO_5uQeI-9Ocm5K4WDYWc41My52KvS6fuQad9vVw/edit?usp=sharing	text	https://youtu.be/JzQLQysY6bY?si=hKqA4Dt3UIDFOY32	0:51:44	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1008	STT_AM_AB1006	4	https://docs.google.com/document/d/1mLNYm-M3ipU9563WdjqBAbaCQfE6NY87JIEDB9pC0Rc/edit?usp=sharing	text	https://youtu.be/VmGI5NZTsEk?si=e3g-xeAS4MV21lx7	0:46:00	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1009	STT_AM_AB1007	5	https://docs.google.com/document/d/16COo1KznIHGj6S6jl51Q8WA6qhmiDqkZbo4rVY5LXQc/edit?usp=sharing	text	https://youtu.be/liBu5p59hjg?si=QyQw0MKTvC9tgIGj	0:46:35	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1010	STT_AM_AB1008	6	https://docs.google.com/document/d/1KYHLIFrTd_Y-PVOs2i4kJfS1o7pMGNdbkxA0i-8cdcs/edit?usp=sharing	text	https://youtu.be/OkviBidE6-Q?si=q0UiP-UzvHUznjDd	0:31:12	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1011	STT_AM_AB1009		https://docs.google.com/document/d/1ZDX2rGbOFPTdor3kP14UDq9ry2Fzxjqls1fd5uT1Lzc/edit?usp=sharing	text	https://youtu.be/g0ZzKQ9hjvs?si=eTfV3tdFeglkRN9K	0:40:05	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1012	STT_AM_AB1010	2	https://docs.google.com/document/d/1UyMTmbExJzUMbKh7yIq_PQ1K9szjHVP1N-VOIGZe-90/edit?usp=sharing	text	https://youtu.be/GeboHNqpiLg?si=quQ19fWhSMdfG02d	0:52:49	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1013	STT_AM_AB1011	3	https://docs.google.com/document/d/1ZrSUgdiuaHmMsy2Jkkzludh5KadKaPyvsoQdiyLPlz0/edit?usp=sharing	text	https://youtu.be/2wLk2X4yUXs?si=lxHq_vpTypquuefn	0:57:59	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1014	STT_AM_AB1012	4	https://docs.google.com/document/d/1S60ML238ZYhrRY8mWx3Y5kE4i7ujt42ny9jYxf_6Brc/edit?usp=sharing	text	https://youtu.be/MSmkzCQctoc?si=DaNr3NpVruLn1XHG	0:51:24	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1015	STT_AM_AB1013	5	https://docs.google.com/document/d/14GbkE31jVISI3jnzu-agv985x52qjI__2UfjgDVyw_A/edit?usp=sharing	text	https://youtu.be/KXTS-TqHNyA?si=jhDIi7snbm0p1rAS	0:35:14	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1016	STT_AM_AB1014		https://docs.google.com/document/d/1TauizdFzAEJVz3lgy5nkce96DwEFCU9ymO0tgQNTZJQ/edit?usp=sharing	text	https://youtu.be/CvbR56OKAvs?si=WIkZcwqj3fyyxwu4	1:04:56	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1017	STT_AM_AB1015	2	https://docs.google.com/document/d/1oRQIoRJUD-j4tr_UNjKnbMn54P5rla6nZ6yQMPB16EU/edit?usp=sharing	text	https://youtu.be/oAwcti3qSjk?si=HPLe5ahbTui02E4k	0:56:39	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1018	STT_AM_AB1016	3	https://docs.google.com/document/d/131rxvP7LtSnbVO2VyHc8Jr_6xJF0RJxImAOlBkNMZec/edit?usp=sharing	text	https://youtu.be/_YXnqa0Bafk?si=gc00PBQLyyGRtTlg	1:08:51	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1019	STT_AM_AB1017	3	https://docs.google.com/document/d/1cLtaPv7jyGL4rQY25hyZXRHYbdFLaCHX-DRFjio0uOY/edit?usp=sharing	text	https://youtu.be/GRbIbHbzxHg?si=fFLP7TFpj3EoCahF	1:00:10	Youtube	MV	MP4	False	Very goog	AM_007				group A	Uploaded								
1020	STT_AM_AB1018	4	https://docs.google.com/document/d/1WO9wSAmxP5YTMcplhXNOZs7EfA77Ukicsm149x-_2S0/edit?usp=sharing	text	https://youtu.be/RtCoJY9WFu8?si=29VP3qau91GxDzDE	1:01:04	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1021	STT_AM_AB1019	5	https://docs.google.com/document/d/1eCXhWkATji7h_kdbO_VXQ9veDZCK8ftRgNeNSYUYY1E/edit?usp=sharing	text	https://youtu.be/qeAQJi8rFJo?si=siwG0rGVMLtFuisn	1:00:45	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1022	STT_AM_AB1020	6	https://docs.google.com/document/d/1fx7qzE7zzGyOvvx4CskWSpOwh_FqLVJHnXDbhtcx468/edit?usp=sharing	text	https://youtu.be/vVXodInd3aA?si=w_v5Bq8TGttdSMMM	0:44:08	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1023	STT_AM_AB1021		https://docs.google.com/document/d/12F-71nFkrNZ9HlQ9mxoT-Y3OB8SJQCdSvLj5CLSxihs/edit?usp=sharing	text	https://youtu.be/MGDKxPKkvug?si=u1QgCcCaqfHFSQsA	0:50:17	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1024	STT_AM_AB1022	2	https://docs.google.com/document/d/1RbDgsU8b0xND6eiWu6mTdlDgiAPkT7hL6ca4t_VBpcs/edit?usp=sharing	text	https://youtu.be/ZiZt_vjqWbM?si=-nb1171uVAGYngCw	0:48:13	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1025	STT_AM_AB1023	3	https://docs.google.com/document/d/1TKbBlgAqBraTLAgIDL8asmb2Q1N41zsY9Y8__6hDpRM/edit?usp=sharing	text	https://youtu.be/mYOW8vOXrTI?si=JIdtZQRnFZ5WGg8i	0:49:32	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1026	STT_AM_AB1024	4	https://docs.google.com/document/d/1ZhHRP01cjlI2mgB4wFWtC-2uFiYv70H66cB8qcBfXDk/edit?usp=sharing	text	https://youtu.be/6m-BXjbec-s?si=pdvherXLGMPd-r1b	0:23:00	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1027	STT_AM_AB1025		https://docs.google.com/document/d/1zVt9pCd8dPbZCUJjegarCIndINPU1vaRQj9sz2HgjR8/edit?usp=sharing	text	https://youtu.be/Q3S_rt_SSJc?si=JM3c2SqAz8yjlYz4	0:48:27	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1028	STT_AM_AB1026	2	https://docs.google.com/document/d/1ApQ4qRTcOu-NHxxPVDNvOM505KR9XESb4kI6sc8NpTI/edit?usp=sharing	text	https://youtu.be/MCgGjbtZJF0?si=kSNDwMwKBOqEPTIs	0:53:05	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1029	STT_AM_AB1027	3	https://docs.google.com/document/d/1gQuBYo9COLUDgb8N8y4eTERlzFy4vATJkO_vbcIvB3c/edit?usp=sharing	text	https://youtu.be/eaXGSqTkzj0?si=1cDd6b3cImjt6Ber	0:50:34	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1030	STT_AM_AB1028	4	https://docs.google.com/document/d/1ebZgQKxKASlwbZT-220mFCSe8NLJhgXb70ZrxVxfJQs/edit?usp=sharing	text	https://youtu.be/x1FNyJmHjeA?si=ogFwiye6sC-QVfBC	0:55:07	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1031	STT_AM_AB1029	5	https://docs.google.com/document/d/1jWa67hvmtx2Z7pz6SsNR9GOUNMOWwPFugO7yZJZsIGg/edit?usp=sharing	text	https://youtu.be/SQARpscsDm4?si=zoiMTxStqR4H8Lf9	1:02:01	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1032	STT_AM_AB1030	6	https://docs.google.com/document/d/1Sd9iHn9g3pYIYNniWacfuUIAXpDPOkcu0aWXPCRoz0M/edit?usp=sharing	text	https://youtu.be/G0kUfEt_Fak?si=EKuM06guB2HmJJA0	0:32:22	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1033	STT_AM_AB1031	7	https://docs.google.com/document/d/1EaoRmSevaa0chnFTb0_Z3s9f9OeeXJyUfq3TuyFciTg/edit?usp=sharing	text	https://youtu.be/hjPwKMGkhA0?si=N2-QCTfJ4xoun6xR	0:58:32	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1034	STT_AM_AB1032	8	https://docs.google.com/document/d/1SVcYKSqbfAvj1f0eNUK_66PVUFstLxqFsdpVjvwDOt4/edit?usp=sharing	text	https://youtu.be/SnLzN3_J0fI?si=TjPK4dI9oZ8c6-eZ	0:54:34	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1035	STT_AM_AB1033	9	https://docs.google.com/document/d/15tounLSjVUtTQ2JBXFXwHlGi1RkVK-YIuPklrOtZoTA/edit?usp=sharing	text	https://youtu.be/4Q0l-wuFqaQ?si=lL3YG1oJw0dyv8U9	0:38:34	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1036	STT_AM_AB1034	10	https://docs.google.com/document/d/1hPKZh6Rl0sFFQKQv3pBBJp6Ka6nWBWKwBk0T1GhVfV0/edit?usp=sharing	text	https://youtu.be/_WHrqjpIl7U?si=2AroUfBlKiRGgRo_	0:38:58	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1037	STT_AM_AB1035	4.1	https://docs.google.com/document/d/1BbHAqV8yNakA6p1Q2Qzyy2EQ_igmFOYL_KPi8M3qDco/edit?usp=sharing	text	https://youtu.be/cjBL4ul43RQ?si=heqwzP0XxMkUtGSo	0:19:56	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1038	STT_AM_AB1036	11	https://docs.google.com/document/d/1CunLDteZ1-WBtmDz8NhtM-h6iJ_a1lPBesNopCciafk/edit?usp=sharing	text	https://youtu.be/_Mq1-xpWcGs?si=hTpNEMpVJdzaPT2G	0:41:46	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1039	STT_AM_AB1037	12	https://docs.google.com/document/d/1FYnmNpJIw-UvwPjTn3kd_4k6e9iLpYmm4ITgmg0ZBs0/edit?usp=sharing	text	https://youtu.be/HTDm-nAWkA0?si=IQADxh4y3cO4UuMG	0:28:14	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1040	STT_AM_AB1038	13	https://docs.google.com/document/d/1bpkbgmhbPvGsHChS2dfxGissNs4VKNAYt6lYti53UHc/edit?usp=sharing	text	https://youtu.be/CBhJq-YKK_A?si=eUGZhFrzFetFugPL	0:55:55	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1041	STT_AM_AB1039	14	https://docs.google.com/document/d/1MQPCXq7JiviFbZtci5G7JUIA0Zxkl404cN_M0GIpK5M/edit?usp=sharing	text	https://youtu.be/P9yLiboFE9w?si=xZM4RYKqFJUg40Gw	0:50:43	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1042	STT_AM_AB1040	15	https://docs.google.com/document/d/1NCIwNvrySKJdZRFFuRe-0-iQHNkVXP2qu1YAnQMvWsk/edit?usp=sharing	text	https://youtu.be/Oq9rz1NgcCg?si=HTNqSdTTA0yjZmEg	0:38:21	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1043	STT_AM_AB1041	11.1	https://docs.google.com/document/d/1KqiaP1_ZltIPUPqVnp18hCPsSYKtJq2hJ3c7gBku_MU/edit?usp=sharing	text	https://youtu.be/O3CZ70bOzGc?si=yjmPSuUdsFZc8lPG	0:21:36	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1044	STT_AM_AB1042	16	https://docs.google.com/document/d/1IHYH13fv3OyTILh_OTsdsxEflmMkjYJ0ALZhuo2vWtA/edit?usp=sharing	text	https://youtu.be/QAjh4kI0cPE?si=byZPZKwasHtrltbr	0:54:11	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1045	STT_AM_AB1043	17	https://docs.google.com/document/d/1sRAk7JURpHsdDjX2H9xm5m7fv6P7HatZ9NQqJtcCZzg/edit?usp=sharing	text	https://youtu.be/y6KLkqMu3Is?si=XFGSD4bq6lBVbmJ6	1:03:35	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1046	STT_AM_AB1044	18	https://docs.google.com/document/d/1Lzr2cqeK2_1btudLOK-P4q4xFr93Uv8c3OByaqp95ZU/edit?usp=sharing	text	https://youtu.be/wYdYksj8Lac?si=hTOV8TxhcUm-wUST	0:50:52	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1047	STT_AM_AB1045	19	https://docs.google.com/document/d/1t2y6MN0AApHTL1My0vf2WTvNHiYmTgfGmVG0fczeO0I/edit?usp=sharing	text	https://youtu.be/h6K-ED5SDkQ?si=S1zsNwQHieo0NaLq	1:01:50	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1048	STT_AM_AB1046	20	https://docs.google.com/document/d/1ugYapLw_6BnoB834NOJKFufCUIK1OwW3_Lri-Q9hvXY/edit?usp=sharing	text	https://youtu.be/k_0fkoMdpBw?si=NJEU8On_5pD60j5x	0:35:40	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1049	STT_AM_AB1047	21	https://docs.google.com/document/d/1kohY960i6v0sPDMd2JG63mXMAq3vX8ljmVoAwbUL9bA/edit?usp=sharing	text	https://youtu.be/qCFqIrMawIA?si=yIsRcKUe4pX1m8b7	0:43:17	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1050	STT_AM_AB1048	22	https://docs.google.com/document/d/1jL-5xlaxpOHMAjBj-ak7-WU7Eid6qPp8cJGfQSwhIHw/edit?usp=sharing	text	https://youtu.be/XqM6XB5nHc4?si=UDT1RjmOoxRJqFBu	1:00:11	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1051	STT_AM_AB1049	23	https://docs.google.com/document/d/1QlWsXWASXx9AmzG6JmRnBnBOoCwDJH8VsgH8Lpscv2k/edit?usp=sharing	text	https://youtu.be/qm62BC2gT8c?si=CnVwVeqcCWpndoss	0:57:03	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1052	STT_AM_AB1050	24	https://docs.google.com/document/d/1FcMYhyb05key4TsIFm1RNO_opbap-Uj4aIzA3tvreCk/edit?usp=sharing	text	https://youtu.be/Y3594iz0VgA?si=5SB-Ma45BEYmmuHf	0:59:42	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1053	STT_AM_AB1051	25	https://docs.google.com/document/d/1jlqV-N55M6MttH2I68iIeB_q8hOCO6dhrDNScoDHkq4/edit?usp=sharing	text	https://youtu.be/YjzFwVVXwrQ?si=m4hUBWkEzRY-mdOi	0:21:48	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1054	STT_AM_AB1052		https://docs.google.com/document/d/1XoKi853CYajCUB8O88wixNwK9neJhx0uC1KmvQP-Teg/edit?usp=sharing	text	https://youtu.be/o74NYaTJDxc?si=S5dBgp9RCBt1VYIv	0:52:06	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1055	STT_AM_AB1053	8	https://docs.google.com/document/d/1Kr6ZKLn_ZSG0IHvctyxdUuh16PveBE2HdiW9a-QSSLg/edit?usp=sharing	text	https://youtu.be/1AFK2NVejwo?si=LRcdS8QgEsy7RMUs	0:25:13	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1056	STT_AM_AB1054	9	https://docs.google.com/document/d/15JyceUFs9x8SDsBDrggmmJbNfcNfV7uxSnZVHCNI-pA/edit?usp=sharing	text	https://youtu.be/zj7ZWflbjEU?si=xpqolL_wjHxTrH7s	1:03:20	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1057	STT_AM_AB1055	10	https://docs.google.com/document/d/1lNio14QzZDCrPwMokWoGtWgetjfx4U0LrNk6l_wCyuo/edit?usp=sharing	text	https://youtu.be/Poou2s3r79o?si=M-BBKbudn3DW8Ktz	1:03:34	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1058	STT_AM_AB1056	11	https://docs.google.com/document/d/1zP6LXOBi1KlSAKorAuVrSn_hPvuoSrIMrw1I67IU7Ks/edit?usp=sharing	text	https://youtu.be/MeRQs9sG9fQ?si=coVL4UezqfARZrQ-	1:03:02	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1059	STT_AM_AB1057	12	https://docs.google.com/document/d/1uBJIVbH8l85FjKChihOFFLCka5EQUsIwwKYhmkpKVy0/edit?usp=sharing	text	https://youtu.be/_TYKAdF7NaI?si=7xy7F9HQHjRNNo_b	0:33:34	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1060	STT_AM_AB1058		https://docs.google.com/document/d/1kMzbE367D-ivQdWVmVteLf230HJIMhp62ip_XxQeERo/edit?usp=sharing	text	https://youtu.be/U2WTK4vIY1g?si=rX47RB5AXjudt3k2	1:00:18	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1061	STT_AM_AB1059	8	https://docs.google.com/document/d/1GxXy1qhJEifRobWb427JfS-82O8Ok0GJBEAfOFOUvck/edit?usp=sharing	text	https://youtu.be/CjO7gpIePA4?si=GQJb7v9A0R-Rs2Hw	0:28:42	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1062	STT_AM_AB1060	9	https://docs.google.com/document/d/14MoeINTi3_9BV_VAIBtKmxn7u-BGWcqlNaY5xF8O8lA/edit?usp=sharing	text	https://youtu.be/CBbCeshuzTI?si=eU_avDJi4HBecD_O	0:47:20	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1063	STT_AM_AB1061	10	https://docs.google.com/document/d/1brqo1H8MX4Uagonx1GZUujBc942u2VJCd9N3dXulqr8/edit?usp=sharing	text	https://youtu.be/eY_mTGcfMNQ?si=lvcqcCjJu-d0Q_pa	1:06:39	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1064	STT_AM_AB1062	11	https://docs.google.com/document/d/127SRZIwuYRY3K2j5ct99ksHUlpKkOzFfTL5zmDieHkM/edit?usp=sharing	text	https://youtu.be/mlYaxob3F8E?si=BLkRUO3pwfUflfpe	1:02:16	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1065	STT_AM_AB1063	12	https://docs.google.com/document/d/1hRQGE4zerP0KgkEMox_6Pku6paZ9sUu3ddnJ3t6EmN8/edit?usp=sharing	text	https://youtu.be/sPaSj9hvV-M?si=TLwn6pcgroPo108N	1:04:20	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1066	STT_AM_AB1064	13	https://docs.google.com/document/d/1zKYW7ygr5dKtgArgfPV0gSpI3PMQjY4ARCX4a_vrAs4/edit?usp=sharing	text	https://youtu.be/-cPUceo6RrU?si=3e7s92wNBJhPl-xF	1:00:39	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1067	STT_AM_AB1065	14	https://docs.google.com/document/d/17meCKFOH7wPIyG86IHmmg9ot1EcJjl7MUtph3iLOTN0/edit?usp=sharing	text	https://youtu.be/XYGpreXiCM8?si=rLlKi1GISswbPSyE	1:01:45	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1068	STT_AM_AB1066	15	https://docs.google.com/document/d/1hEaSGe11flz1Y99EDcmDZn8vEqc1ZwMcOZnzntojc4I/edit?usp=sharing	text	https://youtu.be/ecollhZ59cg?si=YepPNDpozwSc7rSM	1:12:36	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1069	STT_AM_AB1067	16	https://docs.google.com/document/d/1IFieOCi3543NzrKVSDUyKlldkKvz6CpVdCD0Xq8Ri0I/edit?usp=sharing	text	https://youtu.be/fLsbwqLVBDg?si=tt1UGO1k8oQDaq0A	0:12:48	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded	25/03/2026							
1070	STT_AM_AB1068		https://docs.google.com/document/d/1E4_FUaqg2I1hknuakwjD2J2sefoIXGDs-6XHF41wLY8/edit?usp=sharing	text	https://youtu.be/eE0N4Lo52Ek?si=qRL2x2tJ0HWZuKSB	1:01:22	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1071	STT_AM_AB1069	2	https://docs.google.com/document/d/1z4Jhc3smiR5UtirUxiH48QGkUVJO6C2rhFDukzQ88wk/edit?usp=sharing	text	https://youtu.be/rYa0iZvrn6Q?si=ypyhwIOOB5nWKKVv	1:02:00	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1072	STT_AM_AB1070	3	https://docs.google.com/document/d/19x11lNamdOWclFVKX5lg2u--MlQLbb5EcMHYdr2aKI4/edit?usp=sharing	text	https://youtu.be/UZe3QZcHEA4?si=OPNGK6H2zxW6qiKA	1:02:37	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
1073	STT_AM_AB1071	4	https://docs.google.com/document/d/1uGzoPEQM3ZDzgwwkoEqH5cl_5Ll-1VUpOE4RzIPN-dE/edit?usp=sharing	text	https://youtu.be/Twy_NEPUcMw?si=E1K3yjn_1ti7mOtZ	0:08:43	Youtube	MV	MP4	False	GOOD	AM_007				group A	Uploaded								
